token	Agreement	Hate	Agreement_coordinate	Hate_coordinate	occurrences
self	0.65	0.25	0.30000000000000004	-0.5	20
iphone	0.35294117647058826	0.5294117647058824	-0.29411764705882343	0.05882352941176472	17
alamy	0.7142857142857143	0.5714285714285714	0.4285714285714286	0.1428571428571428	7
thought	0.5	0.4166666666666667	0.0	-0.16666666666666657	12
catch	0.5925925925925926	0.25925925925925924	0.18518518518518512	-0.48148148148148145	27
beach	0.5333333333333333	0.8666666666666667	0.06666666666666665	0.7333333333333334	15
demon	0.7272727272727273	0.36363636363636365	0.4545454545454546	-0.2727272727272727	11
kind	0.6363636363636364	0.5454545454545454	0.2727272727272727	0.09090909090909083	33
crazy	0.45714285714285713	0.5714285714285714	-0.0857142857142858	0.1428571428571428	35
netflix	0.75	0.15	0.5	-0.7	20
note	0.4166666666666667	0.25	-0.16666666666666657	-0.5	12
whole	0.6923076923076923	0.41025641025641024	0.3846153846153846	-0.17948717948717952	39
front	0.75	0.4642857142857143	0.5	-0.0714285714285714	28
teen	0.5217391304347826	0.34782608695652173	0.04347826086956519	-0.30434782608695654	23
consider	0.5263157894736842	0.42105263157894735	0.05263157894736836	-0.1578947368421053	19
pass	0.68	0.4	0.3600000000000001	-0.19999999999999996	25
bed	0.6666666666666666	0.3333333333333333	0.33333333333333326	-0.3333333333333334	42
honey	0.6590909090909091	0.5454545454545454	0.3181818181818181	0.09090909090909083	44
fffffff	0.5	0.125	0.0	-0.75	8
uuuu	0.5	0.08333333333333333	0.0	-0.8333333333333333	12
personality	0.6086956521739131	0.4782608695652174	0.21739130434782616	-0.04347826086956519	23
partner	0.42857142857142855	0.42857142857142855	-0.14285714285714285	-0.14285714285714285	14
mate	0.5555555555555556	0.5	0.11111111111111116	0.0	18
ruin	0.6153846153846154	0.5384615384615384	0.23076923076923084	0.07692307692307687	13
islam	0.9	0.7	0.8	0.3999999999999999	10
cow	0.4444444444444444	0.7222222222222222	-0.11111111111111116	0.4444444444444444	18
tongue	0.5454545454545454	0.7272727272727273	0.09090909090909083	0.4545454545454546	11
h	0.6571428571428571	0.42857142857142855	0.3142857142857143	-0.14285714285714285	35
entire	0.6666666666666666	0.375	0.33333333333333326	-0.25	24
maybe	0.7777777777777778	0.6666666666666666	0.5555555555555556	0.33333333333333326	36
bear	0.6666666666666666	0.25925925925925924	0.33333333333333326	-0.48148148148148145	27
seem	0.8947368421052632	0.42105263157894735	0.7894736842105263	-0.1578947368421053	19
amber	0.3333333333333333	0.3333333333333333	-0.3333333333333334	-0.3333333333333334	9
claim	0.5	0.4375	0.0	-0.125	16
violence	0.6521739130434783	0.6521739130434783	0.30434782608695654	0.30434782608695654	23
sports	0.7142857142857143	0.7142857142857143	0.4285714285714286	0.4285714285714286	14
heavy	0.7058823529411765	0.47058823529411764	0.41176470588235303	-0.05882352941176472	17
panik	0.25	0.375	-0.5	-0.25	8
birth	0.5555555555555556	0.5	0.11111111111111116	0.0	18
decide	0.7272727272727273	0.3181818181818182	0.4545454545454546	-0.3636363636363637	22
cake	0.65	0.45	0.30000000000000004	-0.10000000000000003	20
zipmeme	0.8888888888888888	0.1111111111111111	0.7777777777777777	-0.7777777777777777	27
dig	0.4444444444444444	1.0	-0.11111111111111116	1.0	9
past	0.7647058823529411	0.47058823529411764	0.5294117647058822	-0.05882352941176472	17
pump	0.6	0.5	0.19999999999999996	0.0	10
squirt	0.42857142857142855	0.21428571428571427	-0.14285714285714285	-0.5714285714285714	14
scientist	0.6666666666666666	0.4444444444444444	0.33333333333333326	-0.11111111111111116	18
alcohol	0.6923076923076923	0.38461538461538464	0.3846153846153846	-0.23076923076923078	13
chad	0.7142857142857143	0.5	0.4285714285714286	0.0	14
universe	0.6363636363636364	0.36363636363636365	0.2727272727272727	-0.2727272727272727	11
round	0.6666666666666666	0.5555555555555556	0.33333333333333326	0.11111111111111116	9
business	0.6666666666666666	0.5238095238095238	0.33333333333333326	0.04761904761904767	21
juice	0.7	0.5	0.3999999999999999	0.0	10
skinny	0.6363636363636364	0.8181818181818182	0.2727272727272727	0.6363636363636365	11
excuse	0.6764705882352942	0.7352941176470589	0.3529411764705883	0.47058823529411775	34
fakeposter	0.8	1.0	0.6000000000000001	1.0	10
dark	0.5833333333333334	0.25	0.16666666666666674	-0.5	12
store	0.75	0.3125	0.5	-0.375	16
bread	0.75	0.75	0.5	0.5	12
price	0.4666666666666667	0.4666666666666667	-0.06666666666666665	-0.06666666666666665	15
save	0.6111111111111112	0.48148148148148145	0.22222222222222232	-0.037037037037037146	54
homeless	0.7272727272727273	0.5454545454545454	0.4545454545454546	0.09090909090909083	11
agree	0.43478260869565216	0.7391304347826086	-0.13043478260869573	0.4782608695652173	23
plan	0.75	0.07142857142857142	0.5	-0.8571428571428572	28
smell	0.6486486486486487	0.4864864864864865	0.29729729729729737	-0.027027027027026973	37
meat	0.5909090909090909	0.5454545454545454	0.18181818181818188	0.09090909090909083	22
own	0.6309523809523809	0.4880952380952381	0.26190476190476186	-0.02380952380952378	84
stupid	0.7317073170731707	0.6097560975609756	0.46341463414634143	0.2195121951219512	41
add	0.5384615384615384	0.3076923076923077	0.07692307692307687	-0.3846153846153846	13
leader	0.4444444444444444	0.3333333333333333	-0.11111111111111116	-0.3333333333333334	9
codes	0.75	0.125	0.5	-0.75	8
text	0.7	0.25	0.3999999999999999	-0.5	20
somewhere	0.6923076923076923	0.6923076923076923	0.3846153846153846	0.3846153846153846	13
bring	0.54	0.4	0.08000000000000007	-0.19999999999999996	50
free	0.6338028169014085	0.5211267605633803	0.267605633802817	0.04225352112676051	71
cold	0.6666666666666666	0.6296296296296297	0.33333333333333326	0.2592592592592593	27
climate	0.7142857142857143	0.14285714285714285	0.4285714285714286	-0.7142857142857144	14
student	0.5294117647058824	0.17647058823529413	0.05882352941176472	-0.6470588235294117	17
responsibility	0.875	0.625	0.75	0.25	8
chuck	0.9	0.7	0.8	0.3999999999999999	10
rose	0.7333333333333333	0.4	0.46666666666666656	-0.19999999999999996	15
2017	0.6666666666666666	0.4166666666666667	0.33333333333333326	-0.16666666666666657	12
tiger	0.6428571428571429	0.14285714285714285	0.2857142857142858	-0.7142857142857144	14
booty	0.5833333333333334	0.875	0.16666666666666674	0.75	24
ice	0.5714285714285714	0.5714285714285714	0.1428571428571428	0.1428571428571428	14
red	0.6571428571428571	0.45714285714285713	0.3142857142857143	-0.0857142857142858	35
weed	0.8	0.2	0.6000000000000001	-0.6000000000000001	10
green	0.6666666666666666	0.3333333333333333	0.33333333333333326	-0.3333333333333334	9
allow	0.7619047619047619	0.2857142857142857	0.5238095238095237	-0.4285714285714286	21
none	0.7692307692307693	0.23076923076923078	0.5384615384615385	-0.5384615384615383	13
getting	0.6521739130434783	0.391304347826087	0.30434782608695654	-0.2173913043478261	23
lol	0.76	0.44	0.52	-0.12000000000000005	25
put	0.6701030927835051	0.6391752577319587	0.3402061855670102	0.2783505154639174	97
fox	0.5555555555555556	0.5555555555555556	0.11111111111111116	0.11111111111111116	18
week	0.6078431372549019	0.21568627450980393	0.21568627450980382	-0.5686274509803921	51
forget	0.7142857142857143	0.40816326530612246	0.4285714285714286	-0.18367346938775508	49
70	0.35714285714285715	0.7857142857142857	-0.28571428571428564	0.5714285714285714	14
fb	0.38461538461538464	0.5384615384615384	-0.23076923076923078	0.07692307692307687	13
recipe	0.625	0.1875	0.25	-0.625	16
hide	0.5333333333333333	0.7333333333333333	0.06666666666666665	0.46666666666666656	15
21	0.5625	0.40625	0.125	-0.1875	32
piss	0.5833333333333334	0.25	0.16666666666666674	-0.5	12
click	0.5714285714285714	0.8571428571428571	0.1428571428571428	0.7142857142857142	7
speech	0.45454545454545453	0.45454545454545453	-0.09090909090909088	-0.09090909090909088	11
able	0.85	0.35	0.7	-0.30000000000000004	20
misogynist	0.48717948717948717	0.3076923076923077	-0.025641025641025605	-0.3846153846153846	39
boob	0.59375	0.96875	0.1875	0.9375	32
flat	0.7647058823529411	0.7647058823529411	0.5294117647058822	0.5294117647058822	17
german	0.6923076923076923	0.3076923076923077	0.3846153846153846	-0.3846153846153846	13
humor	0.9090909090909091	0.7272727272727273	0.8181818181818181	0.4545454545454546	11
sin	0.625	0.75	0.25	0.5	8
bullshit	0.7058823529411765	0.47058823529411764	0.41176470588235303	-0.05882352941176472	17
board	0.9090909090909091	0.2727272727272727	0.8181818181818181	-0.4545454545454546	11
hot	0.5955056179775281	0.7078651685393258	0.1910112359550562	0.4157303370786516	89
quick	0.7272727272727273	0.5454545454545454	0.4545454545454546	0.09090909090909083	11
lock	0.7272727272727273	0.18181818181818182	0.4545454545454546	-0.6363636363636362	11
ru	0.5555555555555556	0.7777777777777778	0.11111111111111116	0.5555555555555556	9
sit	0.5714285714285714	0.30952380952380953	0.1428571428571428	-0.38095238095238093	42
provide	0.5	0.4	0.0	-0.19999999999999996	10
speak	0.4	0.7	-0.19999999999999996	0.3999999999999999	30
dc	0.6363636363636364	0.36363636363636365	0.2727272727272727	-0.2727272727272727	11
murder	0.5625	0.5625	0.125	0.125	16
russian	0.6666666666666666	0.26666666666666666	0.33333333333333326	-0.46666666666666673	15
arrest	0.5294117647058824	0.35294117647058826	0.05882352941176472	-0.29411764705882343	17
31	0.375	0.3125	-0.25	-0.375	16
grow	0.5789473684210527	0.3157894736842105	0.1578947368421053	-0.368421052631579	19
camel	0.9	0.7	0.8	0.3999999999999999	10
toe	0.7692307692307693	0.7692307692307693	0.5384615384615385	0.5384615384615385	13
brother	0.6206896551724138	0.10344827586206896	0.24137931034482762	-0.7931034482758621	29
skin	0.7142857142857143	0.6428571428571429	0.4285714285714286	0.2857142857142858	14
guys	0.5897435897435898	0.5384615384615384	0.17948717948717952	0.07692307692307687	39
math	0.8571428571428571	0.21428571428571427	0.7142857142857142	-0.5714285714285714	14
pause	0.8	0.0	0.6000000000000001	-1.0	10
didn	0.5357142857142857	0.42857142857142855	0.0714285714285714	-0.14285714285714285	28
early	0.6	0.28	0.19999999999999996	-0.43999999999999995	25
ball	0.5909090909090909	0.5909090909090909	0.18181818181818188	0.18181818181818188	22
nipple	0.5454545454545454	0.5454545454545454	0.09090909090909083	0.09090909090909083	11
template	0.4444444444444444	0.1111111111111111	-0.11111111111111116	-0.7777777777777777	9
bury	0.6	0.7	0.19999999999999996	0.3999999999999999	10
won	0.5833333333333334	0.7083333333333334	0.16666666666666674	0.41666666666666674	24
horny	0.5238095238095238	0.6666666666666666	0.04761904761904767	0.33333333333333326	21
ur	0.45454545454545453	0.3181818181818182	-0.09090909090909088	-0.3636363636363637	22
machine	0.8181818181818182	0.5909090909090909	0.6363636363636365	0.18181818181818188	22
crash	0.4666666666666667	0.6	-0.06666666666666665	0.19999999999999996	15
pee	0.42857142857142855	0.21428571428571427	-0.14285714285714285	-0.5714285714285714	14
promise	0.6666666666666666	0.4444444444444444	0.33333333333333326	-0.11111111111111116	9
idiot	0.3684210526315789	0.2631578947368421	-0.2631578947368421	-0.4736842105263159	19
east	0.375	0.375	-0.25	-0.25	8
low	0.6875	0.5625	0.375	0.125	16
ambulance	0.75	0.03571428571428571	0.5	-0.9285714285714286	28
act	0.5	0.5714285714285714	0.0	0.1428571428571428	28
drinking	0.5	0.1	0.0	-0.8	10
jobs	0.7777777777777778	0.7777777777777778	0.5555555555555556	0.5555555555555556	9
wa	0.4444444444444444	0.4444444444444444	-0.11111111111111116	-0.11111111111111116	9
amy	0.7	0.9	0.3999999999999999	0.8	10
schumer	0.7	0.9	0.3999999999999999	0.8	10
bathroom	0.7058823529411765	0.5294117647058824	0.41176470588235303	0.05882352941176472	17
jack	0.8181818181818182	0.45454545454545453	0.6363636363636365	-0.09090909090909088	11
luck	0.7142857142857143	0.5	0.4285714285714286	0.0	14
may	0.7142857142857143	0.4489795918367347	0.4285714285714286	-0.10204081632653056	49
halloween	0.8421052631578947	0.7894736842105263	0.6842105263157894	0.5789473684210527	19
offer	0.5294117647058824	0.4117647058823529	0.05882352941176472	-0.17647058823529416	17
gamer	0.9333333333333333	0.3333333333333333	0.8666666666666667	-0.3333333333333334	15
button	0.5	0.8	0.0	0.6000000000000001	10
pokemon	0.5555555555555556	0.2222222222222222	0.11111111111111116	-0.5555555555555556	9
sign	0.6521739130434783	0.6956521739130435	0.30434782608695654	0.3913043478260869	23
gift	0.5	0.7	0.0	0.3999999999999999	10
color	0.7272727272727273	0.7272727272727273	0.4545454545454546	0.4545454545454546	11
rapist	0.5333333333333333	0.6	0.06666666666666665	0.19999999999999996	15
ko	0.6	0.2	0.19999999999999996	-0.6000000000000001	5
african	0.42857142857142855	0.5714285714285714	-0.14285714285714285	0.1428571428571428	7
dragon	0.6923076923076923	0.07692307692307693	0.3846153846153846	-0.8461538461538463	13
bake	0.9	0.4	0.8	-0.19999999999999996	10
33	0.5454545454545454	0.5454545454545454	0.09090909090909083	0.09090909090909083	11
awards	1.0	0.75	1.0	0.5	4
âœ	0.7777777777777778	0.6666666666666666	0.5555555555555556	0.33333333333333326	9
advantage	0.7	0.4	0.3999999999999999	-0.19999999999999996	10
enemy	0.7333333333333333	0.0	0.46666666666666656	-1.0	15
military	0.35714285714285715	0.7142857142857143	-0.28571428571428564	0.4285714285714286	14
sexual	0.4666666666666667	0.7333333333333333	-0.06666666666666665	0.46666666666666656	30
source	0.6	0.4	0.19999999999999996	-0.19999999999999996	10
cleavage	0.76	1.0	0.52	1.0	25
ed	0.6	0.4	0.19999999999999996	-0.19999999999999996	10
jessica	0.5	0.875	0.0	0.75	16
parker	0.5384615384615384	1.0	0.07692307692307687	1.0	13
fbi	0.4166666666666667	0.16666666666666666	-0.16666666666666657	-0.6666666666666667	12
expert	0.75	0.5	0.5	0.0	12
step	0.5909090909090909	0.3181818181818182	0.18181818181818188	-0.3636363636363637	22
marry	0.6451612903225806	0.6129032258064516	0.29032258064516125	0.22580645161290325	31
shave	0.5384615384615384	0.6153846153846154	0.07692307692307687	0.23076923076923084	13
pc	0.6818181818181818	0.045454545454545456	0.36363636363636354	-0.9090909090909092	22
user	0.6923076923076923	0.46153846153846156	0.3846153846153846	-0.07692307692307687	13
brand	0.6	0.6	0.19999999999999996	0.19999999999999996	10
design	0.7272727272727273	0.45454545454545453	0.4545454545454546	-0.09090909090909088	11
chick	0.6153846153846154	0.9615384615384616	0.23076923076923084	0.9230769230769231	26
bill	0.6428571428571429	0.42857142857142855	0.2857142857142858	-0.14285714285714285	14
<	0.65	0.25	0.30000000000000004	-0.5	20
main	0.6	0.6	0.19999999999999996	0.19999999999999996	10
j	0.7727272727272727	0.2727272727272727	0.5454545454545454	-0.4545454545454546	22
printf	1.0	0.5	1.0	0.0	2
cookie	0.6363636363636364	0.2727272727272727	0.2727272727272727	-0.4545454545454546	11
prepare	0.7222222222222222	0.4444444444444444	0.4444444444444444	-0.11111111111111116	18
lego	0.5454545454545454	0.18181818181818182	0.09090909090909083	-0.6363636363636362	11
complete	0.5714285714285714	0.42857142857142855	0.1428571428571428	-0.14285714285714285	14
feature	0.3	0.5	-0.39999999999999997	0.0	10
accept	0.6875	0.5625	0.375	0.125	16
captain	0.5789473684210527	0.2631578947368421	0.1578947368421053	-0.4736842105263159	19
pandemic	0.7142857142857143	0.14285714285714285	0.4285714285714286	-0.7142857142857144	14
due	0.5714285714285714	0.19047619047619047	0.1428571428571428	-0.6190476190476191	21
less	0.6451612903225806	0.5161290322580645	0.29032258064516125	0.032258064516129004	31
better	0.6	0.6	0.19999999999999996	0.19999999999999996	15
also	0.5483870967741935	0.41935483870967744	0.09677419354838701	-0.16129032258064507	93
half	0.46511627906976744	0.5581395348837209	-0.06976744186046518	0.11627906976744184	43
liberal	0.65	0.3	0.30000000000000004	-0.39999999999999997	20
air	0.7142857142857143	0.2857142857142857	0.4285714285714286	-0.4285714285714286	28
married	0.7222222222222222	0.6666666666666666	0.4444444444444444	0.33333333333333326	18
cure	0.6363636363636364	0.45454545454545453	0.2727272727272727	-0.09090909090909088	11
alone	0.6785714285714286	0.35714285714285715	0.3571428571428572	-0.28571428571428564	28
mile	0.4444444444444444	0.6666666666666666	-0.11111111111111116	0.33333333333333326	9
trash	0.59375	0.625	0.1875	0.25	32
bottle	0.6	0.3333333333333333	0.19999999999999996	-0.3333333333333334	15
treat	0.696969696969697	0.7575757575757576	0.39393939393939403	0.5151515151515151	33
object	0.7096774193548387	0.7741935483870968	0.4193548387096775	0.5483870967741935	31
value	1.0	0.5	1.0	0.0	8
instagram	0.6111111111111112	0.8055555555555556	0.22222222222222232	0.6111111111111112	36
leg	0.6521739130434783	0.8260869565217391	0.30434782608695654	0.6521739130434783	23
panic	0.4444444444444444	0.2222222222222222	-0.11111111111111116	-0.5555555555555556	9
chocolate	0.6	0.4	0.19999999999999996	-0.19999999999999996	10
united	0.5454545454545454	0.6363636363636364	0.09090909090909083	0.2727272727272727	11
donald	0.7272727272727273	0.18181818181818182	0.4545454545454546	-0.6363636363636362	11
poster	0.6470588235294118	0.8823529411764706	0.2941176470588236	0.7647058823529411	17
law	0.8	0.55	0.6000000000000001	0.10000000000000009	20
oil	0.8571428571428571	0.5	0.7142857142857142	0.0	14
cos	0.5714285714285714	0.5714285714285714	0.1428571428571428	0.1428571428571428	7
inside	0.7954545454545454	0.3181818181818182	0.5909090909090908	-0.3636363636363637	44
dry	0.45454545454545453	0.6363636363636364	-0.09090909090909088	0.2727272727272727	11
practice	0.6666666666666666	0.5555555555555556	0.33333333333333326	0.11111111111111116	9
pack	0.76	0.36	0.52	-0.28	25
fine	0.6818181818181818	0.5454545454545454	0.36363636363636354	0.09090909090909083	22
racist	0.6363636363636364	0.21212121212121213	0.2727272727272727	-0.5757575757575757	33
‹	0.5384615384615384	0.15384615384615385	0.07692307692307687	-0.6923076923076923	13
›	0.5714285714285714	0.14285714285714285	0.1428571428571428	-0.7142857142857144	7
è	0.75	0.25	0.5	-0.5	4
warm	0.7272727272727273	0.45454545454545453	0.4545454545454546	-0.09090909090909088	11
delicious	0.6153846153846154	0.6153846153846154	0.23076923076923084	0.23076923076923084	13
finger	0.6	0.6	0.19999999999999996	0.19999999999999996	15
fake	0.5652173913043478	0.5217391304347826	0.13043478260869557	0.04347826086956519	23
issue	0.5	0.625	0.0	0.25	16
app	0.6923076923076923	0.38461538461538464	0.3846153846153846	-0.23076923076923078	13
positive	0.8125	0.1875	0.625	-0.625	16
infect	0.7272727272727273	0.0	0.4545454545454546	-1.0	11
president	0.5588235294117647	0.2647058823529412	0.11764705882352944	-0.4705882352941177	34
curve	0.9	1.0	0.8	1.0	10
somebody	0.875	0.3125	0.75	-0.375	16
disney	0.6363636363636364	0.5454545454545454	0.2727272727272727	0.09090909090909083	11
200	0.47368421052631576	0.631578947368421	-0.05263157894736853	0.26315789473684204	19
often	0.6875	0.4375	0.375	-0.125	16
enjoy	0.47058823529411764	0.3235294117647059	-0.05882352941176472	-0.35294117647058826	34
blind	0.3	0.7	-0.39999999999999997	0.3999999999999999	10
heart	0.5769230769230769	0.34615384615384615	0.15384615384615374	-0.3076923076923077	26
lets	0.7333333333333333	0.4666666666666667	0.46666666666666656	-0.06666666666666665	15
university	0.7	0.4	0.3999999999999999	-0.19999999999999996	10
milk	0.8571428571428571	0.5	0.7142857142857142	0.0	14
san	0.9166666666666666	0.25	0.8333333333333333	-0.5	12
mon	0.6666666666666666	0.26666666666666666	0.33333333333333326	-0.46666666666666673	15
90	0.5	0.3	0.0	-0.39999999999999997	20
witcher	0.7692307692307693	0.0	0.5384615384615385	-1.0	13
society	0.7692307692307693	0.6923076923076923	0.5384615384615385	0.3846153846153846	26
mexican	0.6666666666666666	0.1111111111111111	0.33333333333333326	-0.7777777777777777	9
mexico	0.5714285714285714	0.14285714285714285	0.1428571428571428	-0.7142857142857144	7
tiny	0.45454545454545453	0.45454545454545453	-0.09090909090909088	-0.09090909090909088	11
lonely	0.2857142857142857	0.35714285714285715	-0.4285714285714286	-0.28571428571428564	14
knife	0.6666666666666666	0.5333333333333333	0.33333333333333326	0.06666666666666665	15
report	0.5714285714285714	0.5714285714285714	0.1428571428571428	0.1428571428571428	14
soon	0.75	0.3333333333333333	0.5	-0.3333333333333334	12
soap	0.8888888888888888	0.0	0.7777777777777777	-1.0	9
anti	0.8260869565217391	0.043478260869565216	0.6521739130434783	-0.9130434782608696	23
release	0.7692307692307693	0.3076923076923077	0.5384615384615385	-0.3846153846153846	13
cyberpunk	0.7272727272727273	0.2727272727272727	0.4545454545454546	-0.4545454545454546	11
upvote	0.7777777777777778	0.1111111111111111	0.5555555555555556	-0.7777777777777777	9
reach	0.8181818181818182	0.2727272727272727	0.6363636363636365	-0.4545454545454546	11
actual	0.6470588235294118	0.29411764705882354	0.2941176470588236	-0.41176470588235287	17
sneeze	1.0	0.16666666666666666	1.0	-0.6666666666666667	6
boomer	0.5454545454545454	0.2727272727272727	0.09090909090909083	-0.4545454545454546	11
period	0.46875	0.84375	-0.0625	0.6875	32
04	0.75	0.25	0.5	-0.5	8
¦	0.5	0.2	0.0	-0.6000000000000001	10
gordon	0.8	0.13333333333333333	0.6000000000000001	-0.7333333333333334	15
ramsay	0.6153846153846154	0.15384615384615385	0.23076923076923084	-0.6923076923076923	13
stick	0.4166666666666667	0.5	-0.16666666666666657	0.0	12
cum	0.5294117647058824	0.6470588235294118	0.05882352941176472	0.2941176470588236	17
silent	0.6	0.5	0.19999999999999996	0.0	10
view	0.6388888888888888	0.6388888888888888	0.2777777777777777	0.2777777777777777	36
contact	0.7	0.7	0.3999999999999999	0.3999999999999999	20
80	0.5714285714285714	0.5238095238095238	0.1428571428571428	0.04761904761904767	21
india	0.5454545454545454	0.09090909090909091	0.09090909090909083	-0.8181818181818181	11
hire	0.37037037037037035	0.4074074074074074	-0.2592592592592593	-0.18518518518518517	27
marvel	0.5384615384615384	0.38461538461538464	0.07692307692307687	-0.23076923076923078	13
wave	0.7647058823529411	0.8235294117647058	0.5294117647058822	0.6470588235294117	17
shoot	0.631578947368421	0.47368421052631576	0.26315789473684204	-0.05263157894736853	19
shame	0.6	0.1	0.19999999999999996	-0.8	10
area	0.47368421052631576	0.42105263157894735	-0.05263157894736853	-0.1578947368421053	19
demand	0.6	0.7	0.19999999999999996	0.3999999999999999	10
plant	0.5	0.2	0.0	-0.6000000000000001	10
model	0.47058823529411764	0.5882352941176471	-0.05882352941176472	0.17647058823529416	17
‰	0.5454545454545454	0.18181818181818182	0.09090909090909083	-0.6363636363636362	11
«	0.45454545454545453	0.2727272727272727	-0.09090909090909088	-0.4545454545454546	11
song	0.5454545454545454	0.18181818181818182	0.09090909090909083	-0.6363636363636362	11
01	0.5714285714285714	0.6428571428571429	0.1428571428571428	0.2857142857142858	14
apologize	0.2727272727272727	0.5454545454545454	-0.4545454545454546	0.09090909090909083	11
box	0.8888888888888888	0.4444444444444444	0.7777777777777777	-0.11111111111111116	18
service	0.7	0.3	0.3999999999999999	-0.39999999999999997	10
soul	0.7692307692307693	0.6923076923076923	0.5384615384615385	0.3846153846153846	13
fit	0.55	0.7	0.10000000000000009	0.3999999999999999	20
thinking	0.5384615384615384	0.3076923076923077	0.07692307692307687	-0.3846153846153846	13
penis	0.5	0.6666666666666666	0.0	0.33333333333333326	24
sun	0.5714285714285714	0.42857142857142855	0.1428571428571428	-0.14285714285714285	14
pro	0.5	0.4166666666666667	0.0	-0.16666666666666657	12
herself	0.6153846153846154	0.8461538461538461	0.23076923076923084	0.6923076923076923	13
bend	0.5555555555555556	0.7777777777777778	0.11111111111111116	0.5555555555555556	9
3rd	0.8	0.4666666666666667	0.6000000000000001	-0.06666666666666665	15
upgrade	0.8888888888888888	0.4444444444444444	0.7777777777777777	-0.11111111111111116	9
pole	0.7777777777777778	0.7777777777777778	0.5555555555555556	0.5555555555555556	9
true	0.6428571428571429	0.32142857142857145	0.2857142857142858	-0.35714285714285715	28
mouse	1.0	0.14285714285714285	1.0	-0.7142857142857144	7
question	0.5416666666666666	0.7083333333333334	0.08333333333333326	0.41666666666666674	24
build	0.5625	0.4375	0.125	-0.125	16
aren	0.7	0.8	0.3999999999999999	0.6000000000000001	10
ladies	0.6363636363636364	0.9090909090909091	0.2727272727272727	0.8181818181818181	11
false	0.8571428571428571	0.6428571428571429	0.7142857142857142	0.2857142857142858	14
disgusting	0.7	0.5	0.3999999999999999	0.0	10
victim	0.8571428571428571	0.5714285714285714	0.7142857142857142	0.1428571428571428	14
teach	0.5454545454545454	0.5454545454545454	0.09090909090909083	0.09090909090909083	22
glass	0.7391304347826086	0.6956521739130435	0.4782608695652173	0.3913043478260869	23
light	0.75	0.625	0.5	0.25	16
‘	0.5	0.2	0.0	-0.6000000000000001	10
•	0.6	0.5333333333333333	0.19999999999999996	0.06666666666666665	15
¡	0.5454545454545454	0.3181818181818182	0.09090909090909083	-0.3636363636363637	22
roll	0.8888888888888888	0.3888888888888889	0.7777777777777777	-0.22222222222222227	18
lesbian	0.35714285714285715	0.14285714285714285	-0.28571428571428564	-0.7142857142857144	14
sjw	0.5	0.25	0.0	-0.5	8
bo	0.7272727272727273	0.36363636363636365	0.4545454545454546	-0.2727272727272727	11
bob	0.9	0.2	0.8	-0.6000000000000001	10
sa	0.8333333333333334	0.4166666666666667	0.6666666666666667	-0.16666666666666657	12
brown	0.5384615384615384	0.5384615384615384	0.07692307692307687	0.07692307692307687	13
blow	0.6923076923076923	0.38461538461538464	0.3846153846153846	-0.23076923076923078	13
coffee	0.6666666666666666	0.6111111111111112	0.33333333333333326	0.22222222222222232	18
result	0.3076923076923077	0.38461538461538464	-0.3846153846153846	-0.23076923076923078	13
cousin	0.8888888888888888	0.1111111111111111	0.7777777777777777	-0.7777777777777777	9
taste	0.5862068965517241	0.4827586206896552	0.17241379310344818	-0.03448275862068956	29
sink	0.6666666666666666	0.2777777777777778	0.33333333333333326	-0.4444444444444444	18
which	0.6538461538461539	0.3269230769230769	0.3076923076923077	-0.3461538461538462	52
sexist	0.6296296296296297	0.8888888888888888	0.2592592592592593	0.7777777777777777	27
alright	0.6666666666666666	0.16666666666666666	0.33333333333333326	-0.6666666666666667	12
games	0.625	0.3125	0.25	-0.375	16
reveal	0.375	0.125	-0.25	-0.75	8
mobile	0.6666666666666666	0.1111111111111111	0.33333333333333326	-0.7777777777777777	9
couple	0.35294117647058826	0.4117647058823529	-0.29411764705882343	-0.17647058823529416	17
snake	0.7	0.3	0.3999999999999999	-0.39999999999999997	10
depressed	0.5	0.2	0.0	-0.6000000000000001	10
worker	0.7	0.2	0.3999999999999999	-0.6000000000000001	10
oppress	0.7142857142857143	0.7142857142857143	0.4285714285714286	0.4285714285714286	14
level	0.5	0.2777777777777778	0.0	-0.4444444444444444	18
pull	0.5862068965517241	0.6551724137931034	0.17241379310344818	0.31034482758620685	29
imagine	0.6923076923076923	0.46153846153846156	0.3846153846153846	-0.07692307692307687	26
ebony	0.5714285714285714	0.0	0.1428571428571428	-1.0	7
anal	0.5	0.16666666666666666	0.0	-0.6666666666666667	18
hub	0.5882352941176471	0.17647058823529413	0.17647058823529416	-0.6470588235294117	17
everybody	0.6666666666666666	0.3333333333333333	0.33333333333333326	-0.3333333333333334	12
monday	0.5833333333333334	0.6666666666666666	0.16666666666666674	0.33333333333333326	12
twice	0.8181818181818182	0.7272727272727273	0.6363636363636365	0.4545454545454546	11
expectation	0.6153846153846154	0.6153846153846154	0.23076923076923084	0.23076923076923084	13
depression	0.7272727272727273	0.45454545454545453	0.4545454545454546	-0.09090909090909088	11
morning	0.7333333333333333	0.4	0.46666666666666656	-0.19999999999999996	30
expensive	0.6	0.5	0.19999999999999996	0.0	10
crap	0.36363636363636365	0.45454545454545453	-0.2727272727272727	-0.09090909090909088	11
loyal	0.6363636363636364	0.6363636363636364	0.2727272727272727	0.2727272727272727	11
min	0.8333333333333334	0.3333333333333333	0.6666666666666667	-0.3333333333333334	12
